frame,x_0,y_0,dx_0,dy_0,velocity_0,acceleration_0,x_1,y_1,dx_1,dy_1,velocity_1,acceleration_1,x_2,y_2,dx_2,dy_2,velocity_2,acceleration_2,x_3,y_3,dx_3,dy_3,velocity_3,acceleration_3,x_4,y_4,dx_4,dy_4,velocity_4,acceleration_4,x_5,y_5,dx_5,dy_5,velocity_5,acceleration_5,x_6,y_6,dx_6,dy_6,velocity_6,acceleration_6,x_7,y_7,dx_7,dy_7,velocity_7,acceleration_7,x_8,y_8,dx_8,dy_8,velocity_8,acceleration_8,x_9,y_9,dx_9,dy_9,velocity_9,acceleration_9,x_10,y_10,dx_10,dy_10,velocity_10,acceleration_10,x_11,y_11,dx_11,dy_11,velocity_11,acceleration_11,x_12,y_12,dx_12,dy_12,velocity_12,acceleration_12,x_13,y_13,dx_13,dy_13,velocity_13,acceleration_13,x_14,y_14,dx_14,dy_14,velocity_14,acceleration_14
21,1216.9649929349991,226.44650201818845,11.699912663322266,-18.040747516892594,21.502477236300823,-0.64689807911423,1228.762599720714,211.19642946159047,11.797606785714834,-15.250072556597985,19.280773813616705,-2.2217034226841186,1240.1208338915824,198.00090179427514,11.3582341708684,-13.195527667315332,17.410670116315654,-1.870103697301051,1251.6317503231219,191.1053285757767,11.5109164315395,-6.895573218498441,13.41827586188177,-3.992394254433883,1259.1129315568535,182.7352761530832,7.481181233731604,-8.370052422693504,11.226123561166398,-2.1921523007153727,1267.326677451387,175.1047572669424,8.213745894533531,-7.630518886140777,11.211174786422587,-0.014948774743810844,1278.0073444345574,166.31328812732573,10.68066698317034,-8.79146913961668,13.833530888324118,2.6223561019015307,1289.7757366953563,156.37799801679066,11.768392260798919,-9.935290110535078,15.401462462523746,1.567931574199628,1303.491187426864,147.37624203442266,13.715450731507644,-9.001755982367996,16.40564535562413,1.0041828931003849,1316.4930938919388,139.1197121797029,13.001906465074853,-8.256529854719759,15.401943285457,-1.0037020701671313,1332.795144586325,130.7343297448899,16.302050694386253,-8.38538243481301,18.332252873567118,2.930309588110118,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718
22,1228.762599720714,211.19642946159047,11.797606785714834,-15.250072556597985,19.280773813616705,-2.2217034226841186,1240.1208338915824,198.00090179427514,11.3582341708684,-13.195527667315332,17.410670116315654,-1.870103697301051,1251.6317503231219,191.1053285757767,11.5109164315395,-6.895573218498441,13.41827586188177,-3.992394254433883,1259.1129315568535,182.7352761530832,7.481181233731604,-8.370052422693504,11.226123561166398,-2.1921523007153727,1267.326677451387,175.1047572669424,8.213745894533531,-7.630518886140777,11.211174786422587,-0.014948774743810844,1278.0073444345574,166.31328812732573,10.68066698317034,-8.79146913961668,13.833530888324118,2.6223561019015307,1289.7757366953563,156.37799801679066,11.768392260798919,-9.935290110535078,15.401462462523746,1.567931574199628,1303.491187426864,147.37624203442266,13.715450731507644,-9.001755982367996,16.40564535562413,1.0041828931003849,1316.4930938919388,139.1197121797029,13.001906465074853,-8.256529854719759,15.401943285457,-1.0037020701671313,1332.795144586325,130.7343297448899,16.302050694386253,-8.38538243481301,18.332252873567118,2.930309588110118,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718,1338.3712574597423,116.63774016849815,-9.882846656672882,-1.0456285283396909,9.938007700670603,1.4649359577589287
23,1240.1208338915824,198.00090179427514,11.3582341708684,-13.195527667315332,17.410670116315654,-1.870103697301051,1251.6317503231219,191.1053285757767,11.5109164315395,-6.895573218498441,13.41827586188177,-3.992394254433883,1259.1129315568535,182.7352761530832,7.481181233731604,-8.370052422693504,11.226123561166398,-2.1921523007153727,1267.326677451387,175.1047572669424,8.213745894533531,-7.630518886140777,11.211174786422587,-0.014948774743810844,1278.0073444345574,166.31328812732573,10.68066698317034,-8.79146913961668,13.833530888324118,2.6223561019015307,1289.7757366953563,156.37799801679066,11.768392260798919,-9.935290110535078,15.401462462523746,1.567931574199628,1303.491187426864,147.37624203442266,13.715450731507644,-9.001755982367996,16.40564535562413,1.0041828931003849,1316.4930938919388,139.1197121797029,13.001906465074853,-8.256529854719759,15.401943285457,-1.0037020701671313,1332.795144586325,130.7343297448899,16.302050694386253,-8.38538243481301,18.332252873567118,2.930309588110118,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718,1338.3712574597423,116.63774016849815,-9.882846656672882,-1.0456285283396909,9.938007700670603,1.4649359577589287,1328.7670382455722,117.47420584056803,-9.604219214170143,0.8364656720698775,9.640575788529764,-0.29743191214083886
24,1251.6317503231219,191.1053285757767,11.5109164315395,-6.895573218498441,13.41827586188177,-3.992394254433883,1259.1129315568535,182.7352761530832,7.481181233731604,-8.370052422693504,11.226123561166398,-2.1921523007153727,1267.326677451387,175.1047572669424,8.213745894533531,-7.630518886140777,11.211174786422587,-0.014948774743810844,1278.0073444345574,166.31328812732573,10.68066698317034,-8.79146913961668,13.833530888324118,2.6223561019015307,1289.7757366953563,156.37799801679066,11.768392260798919,-9.935290110535078,15.401462462523746,1.567931574199628,1303.491187426864,147.37624203442266,13.715450731507644,-9.001755982367996,16.40564535562413,1.0041828931003849,1316.4930938919388,139.1197121797029,13.001906465074853,-8.256529854719759,15.401943285457,-1.0037020701671313,1332.795144586325,130.7343297448899,16.302050694386253,-8.38538243481301,18.332252873567118,2.930309588110118,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718,1338.3712574597423,116.63774016849815,-9.882846656672882,-1.0456285283396909,9.938007700670603,1.4649359577589287,1328.7670382455722,117.47420584056803,-9.604219214170143,0.8364656720698775,9.640575788529764,-0.29743191214083886,1321.3873606450572,119.09545688704014,-7.379677600514924,1.6212510464721106,7.555666512176713,-2.0849092763530512
25,1259.1129315568535,182.7352761530832,7.481181233731604,-8.370052422693504,11.226123561166398,-2.1921523007153727,1267.326677451387,175.1047572669424,8.213745894533531,-7.630518886140777,11.211174786422587,-0.014948774743810844,1278.0073444345574,166.31328812732573,10.68066698317034,-8.79146913961668,13.833530888324118,2.6223561019015307,1289.7757366953563,156.37799801679066,11.768392260798919,-9.935290110535078,15.401462462523746,1.567931574199628,1303.491187426864,147.37624203442266,13.715450731507644,-9.001755982367996,16.40564535562413,1.0041828931003849,1316.4930938919388,139.1197121797029,13.001906465074853,-8.256529854719759,15.401943285457,-1.0037020701671313,1332.795144586325,130.7343297448899,16.302050694386253,-8.38538243481301,18.332252873567118,2.930309588110118,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718,1338.3712574597423,116.63774016849815,-9.882846656672882,-1.0456285283396909,9.938007700670603,1.4649359577589287,1328.7670382455722,117.47420584056803,-9.604219214170143,0.8364656720698775,9.640575788529764,-0.29743191214083886,1321.3873606450572,119.09545688704014,-7.379677600514924,1.6212510464721106,7.555666512176713,-2.0849092763530512,1312.90013322185,121.7097562294989,-8.487227423207287,2.61429934245875,8.880742670814309,1.3250761586375956
26,1267.326677451387,175.1047572669424,8.213745894533531,-7.630518886140777,11.211174786422587,-0.014948774743810844,1278.0073444345574,166.31328812732573,10.68066698317034,-8.79146913961668,13.833530888324118,2.6223561019015307,1289.7757366953563,156.37799801679066,11.768392260798919,-9.935290110535078,15.401462462523746,1.567931574199628,1303.491187426864,147.37624203442266,13.715450731507644,-9.001755982367996,16.40564535562413,1.0041828931003849,1316.4930938919388,139.1197121797029,13.001906465074853,-8.256529854719759,15.401943285457,-1.0037020701671313,1332.795144586325,130.7343297448899,16.302050694386253,-8.38538243481301,18.332252873567118,2.930309588110118,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718,1338.3712574597423,116.63774016849815,-9.882846656672882,-1.0456285283396909,9.938007700670603,1.4649359577589287,1328.7670382455722,117.47420584056803,-9.604219214170143,0.8364656720698775,9.640575788529764,-0.29743191214083886,1321.3873606450572,119.09545688704014,-7.379677600514924,1.6212510464721106,7.555666512176713,-2.0849092763530512,1312.90013322185,121.7097562294989,-8.487227423207287,2.61429934245875,8.880742670814309,1.3250761586375956,1306.99612836451,125.52539578803976,-5.904004857339942,3.815639558540866,7.029678413426574,-1.8510642573877343
27,1278.0073444345574,166.31328812732573,10.68066698317034,-8.79146913961668,13.833530888324118,2.6223561019015307,1289.7757366953563,156.37799801679066,11.768392260798919,-9.935290110535078,15.401462462523746,1.567931574199628,1303.491187426864,147.37624203442266,13.715450731507644,-9.001755982367996,16.40564535562413,1.0041828931003849,1316.4930938919388,139.1197121797029,13.001906465074853,-8.256529854719759,15.401943285457,-1.0037020701671313,1332.795144586325,130.7343297448899,16.302050694386253,-8.38538243481301,18.332252873567118,2.930309588110118,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718,1338.3712574597423,116.63774016849815,-9.882846656672882,-1.0456285283396909,9.938007700670603,1.4649359577589287,1328.7670382455722,117.47420584056803,-9.604219214170143,0.8364656720698775,9.640575788529764,-0.29743191214083886,1321.3873606450572,119.09545688704014,-7.379677600514924,1.6212510464721106,7.555666512176713,-2.0849092763530512,1312.90013322185,121.7097562294989,-8.487227423207287,2.61429934245875,8.880742670814309,1.3250761586375956,1306.99612836451,125.52539578803976,-5.904004857339942,3.815639558540866,7.029678413426574,-1.8510642573877343,1302.0734717046403,130.1293888468021,-4.9226566598697445,4.603993058762342,6.740126161734049,-0.2895522516925251
28,1289.7757366953563,156.37799801679066,11.768392260798919,-9.935290110535078,15.401462462523746,1.567931574199628,1303.491187426864,147.37624203442266,13.715450731507644,-9.001755982367996,16.40564535562413,1.0041828931003849,1316.4930938919388,139.1197121797029,13.001906465074853,-8.256529854719759,15.401943285457,-1.0037020701671313,1332.795144586325,130.7343297448899,16.302050694386253,-8.38538243481301,18.332252873567118,2.930309588110118,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718,1338.3712574597423,116.63774016849815,-9.882846656672882,-1.0456285283396909,9.938007700670603,1.4649359577589287,1328.7670382455722,117.47420584056803,-9.604219214170143,0.8364656720698775,9.640575788529764,-0.29743191214083886,1321.3873606450572,119.09545688704014,-7.379677600514924,1.6212510464721106,7.555666512176713,-2.0849092763530512,1312.90013322185,121.7097562294989,-8.487227423207287,2.61429934245875,8.880742670814309,1.3250761586375956,1306.99612836451,125.52539578803976,-5.904004857339942,3.815639558540866,7.029678413426574,-1.8510642573877343,1302.0734717046403,130.1293888468021,-4.9226566598697445,4.603993058762342,6.740126161734049,-0.2895522516925251,1298.250824685538,137.6589989469961,-3.8226470191023054,7.529610100193992,8.444386211773779,1.7042600500397294
29,1303.491187426864,147.37624203442266,13.715450731507644,-9.001755982367996,16.40564535562413,1.0041828931003849,1316.4930938919388,139.1197121797029,13.001906465074853,-8.256529854719759,15.401943285457,-1.0037020701671313,1332.795144586325,130.7343297448899,16.302050694386253,-8.38538243481301,18.332252873567118,2.930309588110118,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718,1338.3712574597423,116.63774016849815,-9.882846656672882,-1.0456285283396909,9.938007700670603,1.4649359577589287,1328.7670382455722,117.47420584056803,-9.604219214170143,0.8364656720698775,9.640575788529764,-0.29743191214083886,1321.3873606450572,119.09545688704014,-7.379677600514924,1.6212510464721106,7.555666512176713,-2.0849092763530512,1312.90013322185,121.7097562294989,-8.487227423207287,2.61429934245875,8.880742670814309,1.3250761586375956,1306.99612836451,125.52539578803976,-5.904004857339942,3.815639558540866,7.029678413426574,-1.8510642573877343,1302.0734717046403,130.1293888468021,-4.9226566598697445,4.603993058762342,6.740126161734049,-0.2895522516925251,1298.250824685538,137.6589989469961,-3.8226470191023054,7.529610100193992,8.444386211773779,1.7042600500397294,1291.2901749258892,146.03307602060906,-6.960649759648732,8.374077073612966,10.889252128190817,2.4448659164170383
30,1316.4930938919388,139.1197121797029,13.001906465074853,-8.256529854719759,15.401943285457,-1.0037020701671313,1332.795144586325,130.7343297448899,16.302050694386253,-8.38538243481301,18.332252873567118,2.930309588110118,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718,1338.3712574597423,116.63774016849815,-9.882846656672882,-1.0456285283396909,9.938007700670603,1.4649359577589287,1328.7670382455722,117.47420584056803,-9.604219214170143,0.8364656720698775,9.640575788529764,-0.29743191214083886,1321.3873606450572,119.09545688704014,-7.379677600514924,1.6212510464721106,7.555666512176713,-2.0849092763530512,1312.90013322185,121.7097562294989,-8.487227423207287,2.61429934245875,8.880742670814309,1.3250761586375956,1306.99612836451,125.52539578803976,-5.904004857339942,3.815639558540866,7.029678413426574,-1.8510642573877343,1302.0734717046403,130.1293888468021,-4.9226566598697445,4.603993058762342,6.740126161734049,-0.2895522516925251,1298.250824685538,137.6589989469961,-3.8226470191023054,7.529610100193992,8.444386211773779,1.7042600500397294,1291.2901749258892,146.03307602060906,-6.960649759648732,8.374077073612966,10.889252128190817,2.4448659164170383,1285.8962216518719,154.82899241439037,-5.393953274017349,8.795916393781312,10.318084954519096,-0.5711671736717214
31,1332.795144586325,130.7343297448899,16.302050694386253,-8.38538243481301,18.332252873567118,2.930309588110118,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718,1338.3712574597423,116.63774016849815,-9.882846656672882,-1.0456285283396909,9.938007700670603,1.4649359577589287,1328.7670382455722,117.47420584056803,-9.604219214170143,0.8364656720698775,9.640575788529764,-0.29743191214083886,1321.3873606450572,119.09545688704014,-7.379677600514924,1.6212510464721106,7.555666512176713,-2.0849092763530512,1312.90013322185,121.7097562294989,-8.487227423207287,2.61429934245875,8.880742670814309,1.3250761586375956,1306.99612836451,125.52539578803976,-5.904004857339942,3.815639558540866,7.029678413426574,-1.8510642573877343,1302.0734717046403,130.1293888468021,-4.9226566598697445,4.603993058762342,6.740126161734049,-0.2895522516925251,1298.250824685538,137.6589989469961,-3.8226470191023054,7.529610100193992,8.444386211773779,1.7042600500397294,1291.2901749258892,146.03307602060906,-6.960649759648732,8.374077073612966,10.889252128190817,2.4448659164170383,1285.8962216518719,154.82899241439037,-5.393953274017349,8.795916393781312,10.318084954519096,-0.5711671736717214,1279.9283926653545,166.5172400141547,-5.967828986517361,11.688247599764338,13.123647159448995,2.805562204929899
32,1348.1398700313262,125.77730123080102,15.344725445001131,-4.957028514088876,16.125530399709504,-2.2067224738576137,1359.4363513671876,121.86314900514027,11.296481335861472,-3.914152225660743,11.95537863127352,-4.170151768435984,1356.6565576650746,118.77502758273076,-2.779793702113011,-3.0881214224095146,4.154966539678957,-7.800412091594564,1348.2541041164152,117.68336869683785,-8.402453548659423,-1.0916588858929117,8.473071742911674,4.318105203232718,1338.3712574597423,116.63774016849815,-9.882846656672882,-1.0456285283396909,9.938007700670603,1.4649359577589287,1328.7670382455722,117.47420584056803,-9.604219214170143,0.8364656720698775,9.640575788529764,-0.29743191214083886,1321.3873606450572,119.09545688704014,-7.379677600514924,1.6212510464721106,7.555666512176713,-2.0849092763530512,1312.90013322185,121.7097562294989,-8.487227423207287,2.61429934245875,8.880742670814309,1.3250761586375956,1306.99612836451,125.52539578803976,-5.904004857339942,3.815639558540866,7.029678413426574,-1.8510642573877343,1302.0734717046403,130.1293888468021,-4.9226566598697445,4.603993058762342,6.740126161734049,-0.2895522516925251,1298.250824685538,137.6589989469961,-3.8226470191023054,7.529610100193992,8.444386211773779,1.7042600500397294,1291.2901749258892,146.03307602060906,-6.960649759648732,8.374077073612966,10.889252128190817,2.4448659164170383,1285.8962216518719,154.82899241439037,-5.393953274017349,8.795916393781312,10.318084954519096,-0.5711671736717214,1279.9283926653545,166.5172400141547,-5.967828986517361,11.688247599764338,13.123647159448995,2.805562204929899,1275.644794063012,178.44479259006178,-4.283598602342636,11.927552575907072,12.673426033911241,-0.4502211255377535
